"DISE id","School Name","Management","Medium of Instruction","Category","Sex","Cluster","Block","District","School Type","Assembly","Parliament","Pincode","Address","Landmark","Bus Number","Coordinates","BEO Name","BEO Contact","BEO Mobile","BEO Email","DDPI Name","DDPI Juristiction","DDPI Contact 1","DDPI Contact 2","DDPI Mobile","DDPI Email"
"32276","GUHPS KAREEMSAB LAYOUT","ed","urdu","Upper Primary","co-ed","heggnahalli","north-1","bangalore u north","primary","Rajarajeshwarinagar","Bangalore Rural","560086","North 1, Vishwaneedam Post, Sri Ganda Nagar Main Road, 9th Cross, Karim Sab Layout","Behind Masjid","0","POINT(77.5093 13.00351)","Govinde Gowda B","080-23311519","9448999496","beo1-n.edu.karbng@kar.nic.in","Abdul Wajid Khaji","DDPI, Bangalore North","P : 080-22215312","9448999326","ddpi-n.edu.karbng@nic.in",""
"32271","GKHPS SRIGANDADAKAVALU","ed","kannada","Upper Primary","co-ed","heggnahalli","north-1","bangalore u north","primary","Rajarajeshwarinagar","Bangalore Rural","560086","Hegganahalli Main Road,Vishwaneedam Post,Sunkadakatte,Yeshwanthpura Hobli,Bangalore, Srigandadakavalu","Beside Sri Sallapuradamma Temple","248,248 N,265 A","POINT(77.50453 12.99454)","Govinde Gowda B","080-23311519","9448999496","beo1-n.edu.karbng@kar.nic.in","Abdul Wajid Khaji","DDPI, Bangalore North","P : 080-22215312","9448999326","ddpi-n.edu.karbng@nic.in",""
"32270","GKLPS NAGARAHOLE NAGARA","ed","kannada","Lower Primary","co-ed","heggnahalli","north-1","bangalore u north","primary","Yeshvanthapura","Bangalore North","560091","Guduthop, Vishwaneedam Post, Sanjeevini Nagar","Near Om Shakthi Temple","241H, 248","POINT(77.5 13)","Govinde Gowda B","080-23311519","9448999496","beo1-n.edu.karbng@kar.nic.in","Abdul Wajid Khaji","DDPI, Bangalore North","P : 080-22215312","9448999326","ddpi-n.edu.karbng@nic.in",""
"32272","GKLPS BEGGARS COLONY","ed","kannada","Lower Primary","co-ed","heggnahalli","north-1","bangalore u north","primary","Rajarajeshwarinagar","Bangalore Rural","560079","Magadi Main Road Viahwaneedam Post Bangalore, Beggars Colony","Opposite Beggars Colony","2.42252E+11","POINT(77.51826 12.99064)","Govinde Gowda B","080-23311519","9448999496","beo1-n.edu.karbng@kar.nic.in","Abdul Wajid Khaji","DDPI, Bangalore North","P : 080-22215312","9448999326","ddpi-n.edu.karbng@nic.in",""
"32273","GKLPS SHUSHRUTHINAGAR","ed","kannada","Lower Primary","co-ed","heggnahalli","north-1","bangalore u north","primary","Yeshvanthapura","Bangalore North","560091","Hegganahalli Main Road,Vishwaneedam Post,Yeshwanthpura Hobli,Bangalore, Hegganahalli","Inside G.K.M.P.S Hegganahalli","248,248 N,265 A","POINT(77.50468 13.00432)","Govinde Gowda B","080-23311519","9448999496","beo1-n.edu.karbng@kar.nic.in","Abdul Wajid Khaji","DDPI, Bangalore North","P : 080-22215312","9448999326","ddpi-n.edu.karbng@nic.in",""
"32019","GKHPS GIDADAKONENAHALLI","ed","kannada","Upper Primary","co-ed","byadarahalli","north-1","bangalore u north","primary","Yeshvanthapura","Bangalore North","560091","Norht 1, Vishaneedam Post, Muddima Palya Main Road, Gidadakonena Halli","Near Gidadakonena Halli Bus Stop","243A, 243J, 243F","POINT(77.49 12.98)","Govinde Gowda B","080-23311519","9448999496","beo1-n.edu.karbng@kar.nic.in","Abdul Wajid Khaji","DDPI, Bangalore North","P : 080-22215312","9448999326","ddpi-n.edu.karbng@nic.in",""
"33304","GKLPS BAIREGOWDANAHALLI","ed","kannada","Lower Primary","co-ed","sondekoppa","north-1","bangalore u north","primary","Yelahanka","Chikkballapur","562130","Sondekoppa Post, Dasanpura Hobli, Bangalore North 1, Byregowdanahalli","Near Byregowdanahalli Bus Stop","377, 245, 374","POINT(77.38905 13.0613)","Govinde Gowda B","080-23311519","9448999496","beo1-n.edu.karbng@kar.nic.in","Abdul Wajid Khaji","DDPI, Bangalore North","P : 080-22215312","9448999326","ddpi-n.edu.karbng@nic.in",""
"32753","GKHPS MALLASANDRA MACHOHALLI","ed","kannada","Upper Primary","co-ed","sondekoppa","north-1","bangalore u north","primary","Yelahanka","Chikkballapur","562130","Sondekoppa Post, Dasanpura Hobli, Mallasandra","Near Mallasandra Bus Stop","245A, 245B, 242TC","POINT(77.39354 13.00266)","Govinde Gowda B","080-23311519","9448999496","beo1-n.edu.karbng@kar.nic.in","Abdul Wajid Khaji","DDPI, Bangalore North","P : 080-22215312","9448999326","ddpi-n.edu.karbng@nic.in",""
"33294","GKLPS HANUMANTASAGARA","ed","kannada","Lower Primary","co-ed","madanayakanahalli","north-1","bangalore u north","primary","Yelahanka","Chikkballapur","560090","Madavara Post, Dasanpura Hobli, Bangalore North 1, Hanumantha Sagara","Near Nelamangala Main Road (Madanayakanahalli Bus Stop)","","POINT(77.46842 13.0709)","Govinde Gowda B","080-23311519","9448999496","beo1-n.edu.karbng@kar.nic.in","Abdul Wajid Khaji","DDPI, Bangalore North","P : 080-22215312","9448999326","ddpi-n.edu.karbng@nic.in",""
"33308","GKMPS SONDEKOPPA","ed","kannada","Model Primary","co-ed","sondekoppa","north-1","bangalore u north","primary","Yelahanka","Chikkballapur","562130","Sondekoppa Post, Dasanpura Hobli, Bangalore North 1, Sondekoppa","Opposite Sondekoppa Water Tank","377, 374, 245","POINT(77.38443 13.0244)","Govinde Gowda B","080-23311519","9448999496","beo1-n.edu.karbng@kar.nic.in","Abdul Wajid Khaji","DDPI, Bangalore North","P : 080-22215312","9448999326","ddpi-n.edu.karbng@nic.in",""
"33280","GULPS ULLALUPANAGARA","ed","urdu","Upper Primary","co-ed","ullau new town","north-1","bangalore u north","primary","Yelahanka","Chikkballapur","560091","Ullalu Upanagara Post,Yeshwanthpura Hobli,Bangalore, Ullalu Upanagara","Behind G.K.M.P.S Ullalu Upanagara","234 A,5A-16","POINT(77.47353 12.96555)","Govinde Gowda B","080-23311519","9448999496","beo1-n.edu.karbng@kar.nic.in","Abdul Wajid Khaji","DDPI, Bangalore North","P : 080-22215312","9448999326","ddpi-n.edu.karbng@nic.in",""
"33282","GKMPS MALLASANDRA(MALLASANDRA)","ed","kannada","Upper Primary","co-ed","mallasandra","north-1","bangalore u north","primary","Dasarahalli","Bangalore North","560015","T.Dasarahalli Post, N-4, Mallasandra","Near Bagalagunte Bus Stop","250, 251, 253, 254","POINT(77.50965 13.05733)","Govinde Gowda B","080-23311519","9448999496","beo1-n.edu.karbng@kar.nic.in","Abdul Wajid Khaji","DDPI, Bangalore North","P : 080-22215312","9448999326","ddpi-n.edu.karbng@nic.in",""
"32153","GKHPS THIPPENAHALLI","ed","kannada","Upper Primary","co-ed","chikkabidarakallu","north-1","bangalore u north","primary","Yeshvanthapura","Bangalore North","560073","Nagasandra Post, Yeshwantpura Hobli, N-1, Thipenahalli","Opposite Thipenahalli Bus Stop","263 A","POINT(77.48741 13.03661)","Govinde Gowda B","080-23311519","9448999496","beo1-n.edu.karbng@kar.nic.in","Abdul Wajid Khaji","DDPI, Bangalore North","P : 080-22215312","9448999326","ddpi-n.edu.karbng@nic.in",""
"33301","GKHPS PEENYA","ed","kannada","Model Primary","co-ed","peenya","north-1","bangalore u north","primary","Rajarajeshwarinagar","Bangalore Rural","560058","Tumkur Road, Peenya 1st Stage, Bangalore, Peenya","Near Peenya 1st Stage Bus Stop","0","POINT(77.53 13.04)","Govinde Gowda B","080-23311519","9448999496","beo1-n.edu.karbng@kar.nic.in","Abdul Wajid Khaji","DDPI, Bangalore North","P : 080-22215312","9448999326","ddpi-n.edu.karbng@nic.in",""
"33287","GKLPS RAVINDRANAGAR","ed","kannada","Lower Primary","co-ed","mallasandra","north-1","bangalore u north","primary","Dasarahalli","Bangalore North","560057","Jalahalli West Post, N-4, Ravindranagar","Inside B.B.M.P. Office Compound","207 B, 207 E","POINT(77.51974 13.05878)","Govinde Gowda B","080-23311519","9448999496","beo1-n.edu.karbng@kar.nic.in","Abdul Wajid Khaji","DDPI, Bangalore North","P : 080-22215312","9448999326","ddpi-n.edu.karbng@nic.in",""
"32021","GKLPS MUDDAYYANAPALYA (BYADARAHALLI)","ed","kannada","Lower Primary","co-ed","byadarahalli","north-1","bangalore u north","primary","Yeshvanthapura","Bangalore North","560091","Doddanna Circle, North 1, Vishaneedam Post, Muddina Palya","Near Muddina Palya Bus Stop","243A, 243J, 243F","POINT(77.49072 12.96737)","Govinde Gowda B","080-23311519","9448999496","beo1-n.edu.karbng@kar.nic.in","Abdul Wajid Khaji","DDPI, Bangalore North","P : 080-22215312","9448999326","ddpi-n.edu.karbng@nic.in",""
"33275","GKLPS KODIGEHALLI","ed","kannada","Lower Primary","co-ed","ullau new town","north-1","bangalore u north","primary","Yelahanka","Chikkballapur","560091","Kodige Halli Post,Yeshwantha Pura Hobli,Bangalore, Kodigehalli","Infront Kodigehalli Bus Stop","241 P.241 J.241 B","POINT(77.46405 12.97604)","Govinde Gowda B","080-23311519","9448999496","beo1-n.edu.karbng@kar.nic.in","Abdul Wajid Khaji","DDPI, Bangalore North","P : 080-22215312","9448999326","ddpi-n.edu.karbng@nic.in",""
"33276","GKLPS KODIGEHALLI COLONY","ed","kannada","Lower Primary","co-ed","ullau new town","north-1","bangalore u north","primary","Yelahanka","Chikkballapur","560091","Kodige Halli Post,Yeshwantha Pura Hobli,Bangalore, Kodigehalli Colony","Opp Madanagattamma Temple","241 J,241 P","POINT(77.4653 12.97964)","Govinde Gowda B","080-23311519","9448999496","beo1-n.edu.karbng@kar.nic.in","Abdul Wajid Khaji","DDPI, Bangalore North","P : 080-22215312","9448999326","ddpi-n.edu.karbng@nic.in",""
"33271","GKHPS KANNALLI","ed","kannada","Upper Primary","co-ed","ullau new town","north-1","bangalore u north","primary","Yeshvanthapura","Bangalore North","560091","Kodige Halli Post,Yeshwantha Pura Hobli,Bangalore, Kannalli","Infront Kannalli Bus Stop","241 J.241 P.","POINT(77.45856 12.96688)","Govinde Gowda B","080-23311519","9448999496","beo1-n.edu.karbng@kar.nic.in","Abdul Wajid Khaji","DDPI, Bangalore North","P : 080-22215312","9448999326","ddpi-n.edu.karbng@nic.in",""
"32759","GKLPS DEVINANJAYYANAPALYA","ed","kannada","Lower Primary","co-ed","sondekoppa","north-1","bangalore u north","primary","Yelahanka","Chikkballapur","562130","Kitthana Halli Post, Dasanpura Hobli, Devinaya Nanjayuana Playa","Near Devinaya Nanjayuana Playa Bus Stop","245L","POINT(77.41612 13.0154)","Govinde Gowda B","080-23311519","9448999496","beo1-n.edu.karbng@kar.nic.in","Abdul Wajid Khaji","DDPI, Bangalore North","P : 080-22215312","9448999326","ddpi-n.edu.karbng@nic.in",""
"32359","GKMPS AGRAHARA DASARAHALLI","ed","kannada","Model Primary","co-ed","kamakshipalya","north-1","bangalore u north","primary","Govindraj Nagar","Bangalore South","560044","jai munirao circle magadi main road agrahara dasarahalli, bangalore","jai munirao circle  bus stop","","POINT(77.544207572937 12.9794258633969)","Govinde Gowda B","080-23311519","9448999496","beo1-n.edu.karbng@kar.nic.in","Abdul Wajid Khaji","DDPI, Bangalore North","P : 080-22215312","9448999326","ddpi-n.edu.karbng@nic.in",""
"33288","GKLPS SHIVAPURA","ed","kannada","Lower Primary","co-ed","mallasandra","north-1","bangalore u north","primary","Rajarajeshwarinagar","Bangalore Rural","560073","T.Dasarahalli Post, N-4, Shivapura","Near NTTE Bus Stop","248, 258","POINT(77.50702 13.02404)","Govinde Gowda B","080-23311519","9448999496","beo1-n.edu.karbng@kar.nic.in","Abdul Wajid Khaji","DDPI, Bangalore North","P : 080-22215312","9448999326","ddpi-n.edu.karbng@nic.in",""
"33284","GKHPS NARAYANAPURA","ed","kannada","Upper Primary","co-ed","mallasandra","north-1","bangalore u north","primary","Rajarajeshwarinagar","Bangalore Rural","560058","T.Dasarahalli Post, N-4, Narayanapura","Near Rolling Mill Bus Stop","248, 258","POINT(77.51577 13.02867)","Govinde Gowda B","080-23311519","9448999496","beo1-n.edu.karbng@kar.nic.in","Abdul Wajid Khaji","DDPI, Bangalore North","P : 080-22215312","9448999326","ddpi-n.edu.karbng@nic.in",""
"32361","GKHPS POLICE COLONY","ed","kannada","Model Primary","co-ed","kamakshipalya","north-1","bangalore u north","primary","Govindraj Nagar","Bangalore South","560044","1st Main Road, 1st Cross, Police Colony, Magadi Main Road, Police Colony","Near Magadi Road Toll Gate Bus Stop","","POINT(77.54999 12.97449)","Govinde Gowda B","080-23311519","9448999496","beo1-n.edu.karbng@kar.nic.in","Abdul Wajid Khaji","DDPI, Bangalore North","P : 080-22215312","9448999326","ddpi-n.edu.karbng@nic.in",""
"32154","GKLPS CHANNANAYAKANAPALYA","ed","kannada","Lower Primary","co-ed","chikkabidarakallu","north-1","bangalore u north","primary","Yelahanka","Chikkballapur","562130","Nagasandra Post, Yeshwantpura Hobli, N-1, Channanayakanapalya","Near Channanayakanapalya Bus Stop","263 E","POINT(77.48405 13.04388)","Govinde Gowda B","080-23311519","9448999496","beo1-n.edu.karbng@kar.nic.in","Abdul Wajid Khaji","DDPI, Bangalore North","P : 080-22215312","9448999326","ddpi-n.edu.karbng@nic.in",""
"33289","GKHPS LAKSHMIPURA (CHIKKABIDARAKALLU)","ed","kannada","Upper Primary","co-ed","madanayakanahalli","north-1","bangalore u north","primary","Yelahanka","Chikkballapur","562130","Laxmipura Post, Dasanpura Hobli, Laxmipura","Behind Laxmipura Bus Stop","263 C, 263 K, 240 F","POINT(77.46219 13.03681)","Govinde Gowda B","080-23311519","9448999496","beo1-n.edu.karbng@kar.nic.in","Abdul Wajid Khaji","DDPI, Bangalore North","P : 080-22215312","9448999326","ddpi-n.edu.karbng@nic.in",""
"32358","GKLPS VRISHABHAVATHI NAGARA","ed","kannada","Lower Primary","co-ed","kamakshipalya","north-1","bangalore u north","primary","Rajarajeshwarinagar","Bangalore Rural","560079","2nd Cross, Sannakki Bayalu, Kamakshi Palya, Vrishabhavathi Nagar","Near Ganapathi Temple","0","POINT(77.52 12.99)","Govinde Gowda B","080-23311519","9448999496","beo1-n.edu.karbng@kar.nic.in","Abdul Wajid Khaji","DDPI, Bangalore North","P : 080-22215312","9448999326","ddpi-n.edu.karbng@nic.in",""
"32767","GULPS KACHOHALLI","ed","urdu","Lower Primary","co-ed","machohalli","north-1","bangalore u north","primary","Yeshvanthapura","Bangalore North","560091","North - 1, Laxmipura Post, Dasanpura Hobli, Kacho Halli","Near Kacho Halli Bus Stop","240C, 240R","POINT(77.47052 13.00053)","Govinde Gowda B","080-23311519","9448999496","beo1-n.edu.karbng@kar.nic.in","Abdul Wajid Khaji","DDPI, Bangalore North","P : 080-22215312","9448999326","ddpi-n.edu.karbng@nic.in",""
"32751","GKHPS KITTHANAHALLI","ed","kannada","Upper Primary","co-ed","machohalli","north-1","bangalore u north","primary","Yelahanka","Chikkballapur","562130","Kitthana Halli Post, Dasanpura Hobli, Kitthana Halli","Opposite Kitthana Halli Bus Stop","245E, 245B, 245K","POINT(77.41908 13.00908)","Govinde Gowda B","080-23311519","9448999496","beo1-n.edu.karbng@kar.nic.in","Abdul Wajid Khaji","DDPI, Bangalore North","P : 080-22215312","9448999326","ddpi-n.edu.karbng@nic.in",""
"32466","GKHPS KRISHNANANDANAGARA","ed","kannada","Upper Primary","co-ed","krishnanandanagara","north-1","bangalore u north","primary","Rajarajeshwarinagar","Bangalore Rural","560022","K.H.B Colony, Police Quarters, Nandini Layout, Krishnananda Nagar","Behind Krishnananda Nagar Bus Stop (Police Quarters)","80 F, 285 F","POINT(77.5414 13.01833)","Govinde Gowda B","080-23311519","9448999496","beo1-n.edu.karbng@kar.nic.in","Abdul Wajid Khaji","DDPI, Bangalore North","P : 080-22215312","9448999326","ddpi-n.edu.karbng@nic.in",""
"32022","GKMPS HEROHALLI","ed","kannada","Model Primary","co-ed","byadarahalli","north-1","bangalore u north","primary","Yeshvanthapura","Bangalore North","560091","Magadi Main Road,Vishwaneedam Post,Bangalore, Herohalli","Infront Herohalli Bus shop","241.242.243.252","POINT(77.49376 12.98787)","Govinde Gowda B","080-23311519","9448999496","beo1-n.edu.karbng@kar.nic.in","Abdul Wajid Khaji","DDPI, Bangalore North","P : 080-22215312","9448999326","ddpi-n.edu.karbng@nic.in",""
"32566","GKMPS KAMALANAGAR","ed","kannada","Model Primary","co-ed","kurubarahalli","north-1","bangalore u north","primary","Mahalakshmi Layout","Bangalore North","560079","#259, 260, 261, 1st Main Road, Bangalore, Kamalanagar","Near Kamalanagar Bus Stop","95, 95 G","POINT(77.5265 12.99687)","Govinde Gowda B","080-23311519","9448999496","beo1-n.edu.karbng@kar.nic.in","Abdul Wajid Khaji","DDPI, Bangalore North","P : 080-22215312","9448999326","ddpi-n.edu.karbng@nic.in",""
"33281","GKHPS KAMMAGONDANAHALLI","ed","kannada","Upper Primary","co-ed","mallasandra","north-1","bangalore u north","primary","Byatarayanapura","Bangalore North","560013","Kammagondana Halli Post, Kammagondana Halli","Behind Kammagondana Halli Water Tank","","POINT(77.53092 13.0608)","Govinde Gowda B","080-23311519","9448999496","beo1-n.edu.karbng@kar.nic.in","Abdul Wajid Khaji","DDPI, Bangalore North","P : 080-22215312","9448999326","ddpi-n.edu.karbng@nic.in",""
"32658","GKHPS CHOKKASANDRA","ed","kannada","Model Primary","co-ed","laggere","north-1","bangalore u north","primary","Rajarajeshwarinagar","Bangalore Rural","560058","T.Dasarahalli Post, N-4, Chokkasandra","Near T.Dasarahalli Bus Stop","250, 251, 258","POINT(77.51422 13.03716)","Govinde Gowda B","080-23311519","9448999496","beo1-n.edu.karbng@kar.nic.in","Abdul Wajid Khaji","DDPI, Bangalore North","P : 080-22215312","9448999326","ddpi-n.edu.karbng@nic.in",""
"33279","GKMPS ULLALUPANAGARA","ed","kannada","Model Primary","co-ed","ullau new town","north-1","bangalore u north","primary","Yelahanka","Chikkballapur","560091","Ullalu Upanagara Post,Yeshwanthpura Hobli,Bangalore, Ullalu Upanagara","Near Eshwara Temple","234 A,5A-16","POINT(77.47384 12.96604)","Govinde Gowda B","080-23311519","9448999496","beo1-n.edu.karbng@kar.nic.in","Abdul Wajid Khaji","DDPI, Bangalore North","P : 080-22215312","9448999326","ddpi-n.edu.karbng@nic.in",""
"33891","GKLPS SIDDARTHNAGARA","ed","kannada","Lower Primary","co-ed","heggnahalli","north-1","bangalore u north","primary","Yeshvanthapura","Bangalore North","560073","","Near 14th Cross Bus Stop","","POINT(77.50077 13.01626)","Govinde Gowda B","080-23311519","9448999496","beo1-n.edu.karbng@kar.nic.in","Abdul Wajid Khaji","DDPI, Bangalore North","P : 080-22215312","9448999326","ddpi-n.edu.karbng@nic.in",""
"32157","GKMPS NELAGADARANAHALLI","ed","kannada","Model Primary","co-ed","chikkabidarakallu","north-1","bangalore u north","primary","Rajarajeshwarinagar","Bangalore Rural","560073","Laxmipura Post, Dasanpura Hobli, North 1, Nelagadaranahalli","Behind Nelagadaranahalli Bus Stop","263 A","POINT(77.5047 13.03032)","Govinde Gowda B","080-23311519","9448999496","beo1-n.edu.karbng@kar.nic.in","Abdul Wajid Khaji","DDPI, Bangalore North","P : 080-22215312","9448999326","ddpi-n.edu.karbng@nic.in",""
"32023","GKMPS ANDRAHALLI","ed","kannada","Model Primary","co-ed","byadarahalli","north-1","bangalore u north","primary","Yeshvanthapura","Bangalore North","560091","Vishwaneedam Post, North 1, Andra Halli","opposite Andra Halli Bus Stop","","POINT(77.48263 13.00925)","Govinde Gowda B","080-23311519","9448999496","beo1-n.edu.karbng@kar.nic.in","Abdul Wajid Khaji","DDPI, Bangalore North","P : 080-22215312","9448999326","ddpi-n.edu.karbng@nic.in",""
"32758","GKLPS BYLAKONENAHALLI","ed","kannada","Lower Primary","co-ed","machohalli","north-1","bangalore u north","primary","Yelahanka","Chikkballapur","562130","Laxmipura Post, Dasanpura Hobli, Bylakonehalli","Near Bylakonehalli Bus Stop","240 E","POINT(77.45944 13.0102)","Govinde Gowda B","080-23311519","9448999496","beo1-n.edu.karbng@kar.nic.in","Abdul Wajid Khaji","DDPI, Bangalore North","P : 080-22215312","9448999326","ddpi-n.edu.karbng@nic.in",""
"32660","GULPS CHAMUNDIPURA","ed","urdu","Lower Primary","co-ed","laggere","north-1","bangalore u north","primary","Rajarajeshwarinagar","Bangalore Rural","560058","Chamundipura Main Road, Chamundipura","Near Laggere Circle Bus Stop","251, 252","POINT(77.51693 13.01761)","Govinde Gowda B","080-23311519","9448999496","beo1-n.edu.karbng@kar.nic.in","Abdul Wajid Khaji","DDPI, Bangalore North","P : 080-22215312","9448999326","ddpi-n.edu.karbng@nic.in",""
